"","scientificNameVerbatim","traitNameVerbatim","NumberOfRecords","OTNdatasetID","curator","accessDate"
"7943","Polydrusus tereticollis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7944","Polymerus microphthalmus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7945","Polymerus microphthalmus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7946","Polymerus microphthalmus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7947","Polymerus microphthalmus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7948","Polymerus microphthalmus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7949","Polymerus microphthalmus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7950","Polymerus microphthalmus","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7951","Polymerus microphthalmus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7952","Polymerus microphthalmus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7953","Polymerus nigrita","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7954","Polymerus nigrita","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7955","Polymerus nigrita","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7956","Polymerus nigrita","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7957","Polymerus nigrita","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7958","Polymerus nigrita","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7959","Polymerus nigrita","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7960","Polymerus nigrita","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7961","Polymerus nigrita","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7962","Polymerus palustris","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7963","Polymerus palustris","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7964","Polymerus palustris","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7965","Polymerus palustris","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7966","Polymerus palustris","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7967","Polymerus palustris","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7968","Polymerus palustris","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7969","Polymerus palustris","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7970","Polymerus palustris","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7971","Polymerus unifasciatus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7972","Polymerus unifasciatus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7973","Polymerus unifasciatus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7974","Polymerus unifasciatus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7975","Polymerus unifasciatus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7976","Polymerus unifasciatus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7977","Polymerus unifasciatus","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7978","Polymerus unifasciatus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7979","Polymerus unifasciatus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7980","Porrhomma microphthalmum","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7981","Porrhomma microphthalmum","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7982","Porrhomma microphthalmum","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7983","Porrhomma microphthalmum","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7984","Porrhomma microphthalmum","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7985","Porrhomma microphthalmum","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7986","Porrhomma microphthalmum","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7987","Porrhomma oblitum","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7988","Porrhomma oblitum","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7989","Porrhomma oblitum","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7990","Porrhomma oblitum","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7991","Porrhomma oblitum","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7992","Porrhomma oblitum","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7993","Porrhomma oblitum","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7994","Porrhomma pygmaeum","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7995","Porrhomma pygmaeum","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7996","Porrhomma pygmaeum","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7997","Porrhomma pygmaeum","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7998","Porrhomma pygmaeum","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"7999","Porrhomma pygmaeum","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8000","Porrhomma pygmaeum","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8001","Prasocuris glabra","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8002","Prasocuris glabra","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8003","Prasocuris glabra","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8004","Prasocuris glabra","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8005","Prasocuris glabra","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8006","Prasocuris glabra","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8007","Prasocuris glabra","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8008","Prasocuris glabra","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8009","Prasocuris glabra","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8010","Propylea quatuordecimpunctata","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8011","Propylea quatuordecimpunctata","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8012","Propylea quatuordecimpunctata","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8013","Propylea quatuordecimpunctata","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8014","Propylea quatuordecimpunctata","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8015","Propylea quatuordecimpunctata","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8016","Propylea quatuordecimpunctata","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8017","Prosternon tessellatum","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8018","Prosternon tessellatum","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8019","Prosternon tessellatum","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8020","Prosternon tessellatum","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8021","Prosternon tessellatum","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8022","Prosternon tessellatum","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8023","Prosternon tessellatum","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8024","Prosternon tessellatum","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8025","Prosternon tessellatum","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8026","Protapion apricans","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8027","Protapion apricans","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8028","Protapion apricans","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8029","Protapion apricans","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8030","Protapion apricans","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8031","Protapion apricans","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8032","Protapion apricans","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8033","Protapion apricans","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8034","Protapion apricans","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8035","Protapion assimile","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8036","Protapion assimile","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8037","Protapion assimile","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8038","Protapion assimile","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8039","Protapion assimile","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8040","Protapion assimile","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8041","Protapion assimile","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8042","Protapion assimile","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8043","Protapion assimile","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8044","Protapion filirostre","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8045","Protapion filirostre","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8046","Protapion filirostre","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8047","Protapion filirostre","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8048","Protapion filirostre","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8049","Protapion filirostre","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8050","Protapion filirostre","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8051","Protapion filirostre","Endophagous_lifestyle",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8052","Protapion filirostre","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8053","Protapion filirostre","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8054","Protapion fulvipes","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8055","Protapion fulvipes","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8056","Protapion fulvipes","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8057","Protapion fulvipes","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8058","Protapion fulvipes","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8059","Protapion fulvipes","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8060","Protapion fulvipes","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8061","Protapion fulvipes","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8062","Protapion fulvipes","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8063","Protapion interjectum","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8064","Protapion interjectum","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8065","Protapion interjectum","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8066","Protapion interjectum","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8067","Protapion interjectum","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8068","Protapion interjectum","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8069","Protapion interjectum","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8070","Protapion interjectum","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8071","Protapion interjectum","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8072","Protapion nigritarse","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8073","Protapion nigritarse","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8074","Protapion nigritarse","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8075","Protapion nigritarse","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8076","Protapion nigritarse","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8077","Protapion nigritarse","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8078","Protapion nigritarse","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8079","Protapion nigritarse","Endophagous_lifestyle",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8080","Protapion nigritarse","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8081","Protapion nigritarse","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8082","Protapion trifolii","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8083","Protapion trifolii","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8084","Protapion trifolii","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8085","Protapion trifolii","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8086","Protapion trifolii","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8087","Protapion trifolii","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8088","Protapion trifolii","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8089","Protapion trifolii","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8090","Protapion trifolii","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8091","Psallus ambiguus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8092","Psallus ambiguus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8093","Psallus ambiguus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8094","Psallus ambiguus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8095","Psallus ambiguus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8096","Psallus ambiguus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8097","Psallus ambiguus","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8098","Psallus ambiguus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8099","Psallus ambiguus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8100","Psallus perrisi","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8101","Psallus perrisi","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8102","Psallus perrisi","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8103","Psallus perrisi","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8104","Psallus perrisi","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8105","Psallus perrisi","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8106","Psallus perrisi","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8107","Psallus perrisi","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8108","Psallus perrisi","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8109","Psallus varians","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8110","Psallus varians","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8111","Psallus varians","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8112","Psallus varians","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8113","Psallus varians","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8114","Psallus varians","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8115","Psallus varians","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8116","Psallus varians","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8117","Psallus varians","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8118","Psammoecus bipunctatus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8119","Psammoecus bipunctatus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8120","Psammoecus bipunctatus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8121","Psammoecus bipunctatus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8122","Psammoecus bipunctatus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8123","Psammoecus bipunctatus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8124","Psammoecus bipunctatus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8125","Psammotettix alienus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8126","Psammotettix alienus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8127","Psammotettix alienus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8128","Psammotettix alienus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8129","Psammotettix alienus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8130","Psammotettix alienus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8131","Psammotettix alienus","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8132","Psammotettix alienus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8133","Psammotettix alienus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8134","Psammotettix cephalotes","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8135","Psammotettix cephalotes","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8136","Psammotettix cephalotes","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8137","Psammotettix cephalotes","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8138","Psammotettix cephalotes","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8139","Psammotettix cephalotes","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8140","Psammotettix cephalotes","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8141","Psammotettix cephalotes","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8142","Psammotettix cephalotes","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8143","Psammotettix confinis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8144","Psammotettix confinis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8145","Psammotettix confinis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8146","Psammotettix confinis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8147","Psammotettix confinis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8148","Psammotettix confinis","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8149","Psammotettix confinis","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8150","Psammotettix confinis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8151","Psammotettix confinis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8152","Psammotettix helvolus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8153","Psammotettix helvolus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8154","Psammotettix helvolus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8155","Psammotettix helvolus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8156","Psammotettix helvolus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8157","Psammotettix helvolus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8158","Psammotettix helvolus","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8159","Psammotettix helvolus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8160","Psammotettix helvolus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8161","Psammotettix kolosvarensis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8162","Psammotettix kolosvarensis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8163","Psammotettix kolosvarensis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8164","Psammotettix kolosvarensis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8165","Psammotettix kolosvarensis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8166","Psammotettix kolosvarensis","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8167","Psammotettix kolosvarensis","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8168","Psammotettix kolosvarensis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8169","Psammotettix kolosvarensis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8170","Psammotettix nodosus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8171","Psammotettix nodosus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8172","Psammotettix nodosus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8173","Psammotettix nodosus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8174","Psammotettix nodosus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8175","Psammotettix nodosus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8176","Psammotettix nodosus","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8177","Psammotettix nodosus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8178","Psammotettix nodosus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8179","Pseudoperapion brevirostre","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8180","Pseudoperapion brevirostre","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8181","Pseudoperapion brevirostre","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8182","Pseudoperapion brevirostre","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8183","Pseudoperapion brevirostre","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8184","Pseudoperapion brevirostre","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8185","Pseudoperapion brevirostre","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8186","Pseudoperapion brevirostre","Endophagous_lifestyle",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8187","Pseudoperapion brevirostre","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8188","Pseudoperapion brevirostre","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8189","Pseudovadonia livida","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8190","Pseudovadonia livida","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8191","Pseudovadonia livida","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8192","Pseudovadonia livida","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8193","Pseudovadonia livida","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8194","Pseudovadonia livida","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8195","Pseudovadonia livida","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8196","Pseudovadonia livida","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8197","Pseudovadonia livida","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8198","Psylliodes attenuatus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8199","Psylliodes attenuatus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8200","Psylliodes attenuatus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8201","Psylliodes attenuatus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8202","Psylliodes attenuatus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8203","Psylliodes attenuatus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8204","Psylliodes attenuatus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8205","Psylliodes attenuatus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8206","Psylliodes attenuatus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8207","Psylliodes chalcomerus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8208","Psylliodes chalcomerus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8209","Psylliodes chalcomerus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8210","Psylliodes chalcomerus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8211","Psylliodes chalcomerus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8212","Psylliodes chalcomerus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8213","Psylliodes chalcomerus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8214","Psylliodes chalcomerus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8215","Psylliodes chalcomerus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8216","Psylliodes chrysocephalus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8217","Psylliodes chrysocephalus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8218","Psylliodes chrysocephalus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"8219","Psylliodes chrysocephalus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
